Geografia;4º;O sujeito e seu lugar no mundo;Processos migratórios no Brasil;(EF04GE02) Descrever processos migratórios e suas contribuições para a formação da sociedade brasileira.
Geografia;4º;O sujeito e seu lugar no mundo;Instâncias do poder público e canais de participação social;(EF04GE03) Distinguir funções e papéis dos órgãos do poder público municipal e canais de participação social na gestão do Município, incluindo a Câmara de Vereadores e Conselhos Municipais.
Geografia;4º;Conexões e escalas;Relação campo e cidade;(EF04GE04) Reconhecer especificidades e analisar a interdependência do campo e da cidade, considerando fluxos econômicos, de informações, de ideias e de pessoas.
Geografia;4º;Conexões e escalas;Unidades político-administrativas do Brasil;(EF04GE05) Distinguir unidades político-administrativas oficiais nacionais (Distrito, Município, Unidade da Federação e grande região), suas fronteiras e sua hierarquia, localizando seus lugares de vivência.
Geografia;4º;Conexões e escalas;Territórios étnico-culturais;(EF04GE06) Identificar e descrever territórios étnico-culturais existentes no Brasil, tais como terras indígenas e de comunidades remanescentes de quilombos, reconhecendo a legitimidade da demarcação desses territórios.
Geografia;4º;Mundo do trabalho;Trabalho no campo e na cidade;(EF04GE07) Comparar as características do trabalho no campo e na cidade.
Geografia;4º;Mundo do trabalho;Produção, circulação e consumo;(EF04GE08) Descrever e discutir o processo de produção (transformação de matérias-primas), circulação e consumo de diferentes produtos.
Geografia;4º;Formas de representação e pensamento espacial;Sistema de orientação;(EF04GE09) Utilizar as direções cardeais na localização de componentes físicos e humanos nas paisagens rurais e urbanas.
Geografia;4º;Formas de representação e pensamento espacial;Elementos constitutivos dos mapas;(EF04GE10) Comparar tipos variados de mapas, identificando suas características, elaboradores, finalidades, diferenças e semelhanças.
Geografia;4º;Natureza, ambientes e qualidade de vida;Conservação e degradação da natureza;(EF04GE11) Identificar as características das paisagens naturais e antrópicas (relevo, cobertura vegetal, rios etc.) no ambiente em que vive, bem como a ação humana na conservação ou degradação dessas áreas.
Geografia;5º;O sujeito e seu lugar no mundo;Dinâmica populacional;(EF05GE01) Descrever e analisar dinâmicas populacionais na Unidade da Federação em que vive, estabelecendo relações entre migrações e condições de infraestrutura.
Geografia;5º;O sujeito e seu lugar no mundo;Diferenças étnico-raciais e étnico-culturais e desigualdades sociais;(EF05GE02) Identificar diferenças étnico-raciais e étnico-culturais e desigualdades sociais entre grupos em diferentes territórios.
Geografia;5º;Conexões e escalas;Território, redes e urbanização;(EF05GE03) Identificar as formas e funções das cidades e analisar as mudanças sociais, econômicas e ambientais provocadas pelo seu crescimento.
Geografia;5º;Conexões e escalas;Território, redes e urbanização;(EF05GE04) Reconhecer as características da cidade e analisar as interações entre a cidade e o campo e entre cidades na rede urbana.
Geografia;5º;Mundo do trabalho;Trabalho e inovação tecnológica;(EF05GE05) Identificar e comparar as mudanças dos tipos de trabalho e desenvolvimento tecnológico na agropecuária, na indústria, no comércio e nos serviços.
Geografia;5º;Mundo do trabalho;Trabalho e inovação tecnológica;(EF05GE06) Identificar e comparar transformações dos meios de transporte e de comunicação.
Geografia;5º;Mundo do trabalho;Trabalho e inovação tecnológica;(EF05GE07) Identificar os diferentes tipos de energia utilizados na produção industrial, agrícola e extrativa e no cotidiano das populações.
Geografia;5º;Formas de representação e pensamento espacial;Mapas e imagens de satélite;(EF05GE08) Analisar transformações de paisagens nas cidades, comparando sequência de fotografias, fotografias aéreas e imagens de satélite de épocas diferentes.
Geografia;5º;Formas de representação e pensamento espacial;Representação das cidades e do espaço urbano;(EF05GE09) Estabelecer conexões e hierarquias entre diferentes cidades, utilizando mapas temáticos e representações gráficas.
Geografia;5º;Natureza, ambientes e qualidade de vida;Qualidade ambiental;(EF05GE10) Reconhecer e comparar atributos da qualidade ambiental e algumas formas de poluição dos cursos de água e dos oceanos (esgotos, efluentes industriais, marés negras etc.).
Geografia;5º;Natureza, ambientes e qualidade de vida;Diferentes tipos de poluição;(EF05GE11) Identificar e descrever problemas ambientais que ocorrem no entorno da escola e da residência (lixões, indústrias poluentes, destruição do patrimônio histórico etc.), propondo soluções (inclusive tecnológicas) para esses problemas.
Geografia;5º;Natureza, ambientes e qualidade de vida;Gestão pública da qualidade de vida;(EF05GE12) Identificar órgãos do poder público e canais de participação social responsáveis por buscar soluções para a melhoria da qualidade de vida (em áreas como meio ambiente, mobilidade, moradia e direito à cidade) e discutir as propostas implementadas por esses órgãos que afetam a comunidade em que vive.
Geografia;6º;O sujeito e seu lugar no mundo;Identidade sociocultural;(EF06GE01) Comparar modificações das paisagens nos lugares de vivência e os usos desses lugares em diferentes tempos.
Geografia;6º;O sujeito e seu lugar no mundo;Identidade sociocultural;(EF06GE02) Analisar modificações de paisagens por diferentes tipos de sociedade, com destaque para os povos originários.
Geografia;6º;Conexões e escalas;Relações entre os componentes físico-naturais;(EF06GE03) Descrever os movimentos do planeta e sua relação com a circulação geral da atmosfera, o tempo atmosférico e os padrões climáticos.
Geografia;6º;Conexões e escalas;Relações entre os componentes físico-naturais;(EF06GE04) Descrever o ciclo da água, comparando o escoamento superficial no ambiente urbano e rural, reconhecendo os principais componentes da morfologia das bacias e das redes hidrográficas e a sua localização no modelado da superfície terrestre e da cobertura vegetal.
Geografia;6º;Conexões e escalas;Relações entre os componentes físico-naturais;(EF06GE05) Relacionar padrões climáticos, tipos de solo, relevo e formações vegetais.
Geografia;6º;Mundo do trabalho;Transformação das paisagens naturais e antrópicas;(EF06GE06) Identificar as características das paisagens transformadas pelo trabalho humano a partir do desenvolvimento da agropecuária e do processo de industrialização.
Geografia;6º;Mundo do trabalho;Transformação das paisagens naturais e antrópicas;(EF06GE07) Explicar as mudanças na interação humana com a natureza a partir do surgimento das cidades.
Geografia;6º;Formas de representação e pensamento espacial;Fenômenos naturais e sociais representados de diferentes maneiras;(EF06GE08) Medir distâncias na superfície pelas escalas gráficas e numéricas dos mapas.
Geografia;6º;Formas de representação e pensamento espacial;Fenômenos naturais e sociais representados de diferentes maneiras;(EF06GE09) Elaborar modelos tridimensionais, blocos-diagramas e perfis topográficos e de vegetação, visando à representação de elementos e estruturas da superfície terrestre.
Geografia;6º;Natureza, ambientes e qualidade de vida;Biodiversidade e ciclo hidrológico;(EF06GE10) Explicar as diferentes formas de uso do solo (rotação de terras, terraceamento, aterros etc.) e de apropriação dos recursos hídricos (sistema de irrigação, tratamento e redes de distribuição), bem como suas vantagens e desvantagens em diferentes épocas e lugares.
Geografia;6º;Natureza, ambientes e qualidade de vida;Biodiversidade e ciclo hidrológico;(EF06GE11) Analisar distintas interações das sociedades com a natureza, com base na distribuição dos componentes físico-naturais, incluindo as transformações da biodiversidade local e do mundo.
Geografia;6º;Natureza, ambientes e qualidade de vida;Biodiversidade e ciclo hidrológico;(EF06GE12) Identificar o consumo dos recursos hídricos e o uso das principais bacias hidrográficas no Brasil e no mundo, enfatizando as transformações nos ambientes urbanos.
Geografia;6º;Natureza, ambientes e qualidade de vida;Atividades humanas e dinâmica climática;(EF06GE13) Analisar consequências, vantagens e desvantagens das práticas humanas na dinâmica climática (ilha de calor etc.).
Geografia;7º;O sujeito e seu lugar no mundo;Ideias e concepções sobre a formação territorial do Brasil;(EF07GE01) Avaliar, por meio de exemplos extraídos dos meios de comunicação, ideias e estereótipos acerca das paisagens e da formação territorial do Brasil.
Geografia;7º;Conexões e escalas;Formação territorial do Brasil;(EF07GE02) Analisar a influência dos fluxos econômicos e populacionais na formação socioeconômica e territorial do Brasil, compreendendo os conflitos e as tensões históricas e contemporâneas.
Geografia;7º;Conexões e escalas;Formação territorial do Brasil;(EF07GE03) Selecionar argumentos que reconheçam as territorialidades dos povos indígenas originários, das comunidades remanescentes de quilombos, de povos das florestas e do cerrado, de ribeirinhos e caiçaras, entre outros grupos sociais do campo e da cidade, como direitos legais dessas comunidades.
Geografia;7º;Conexões e escalas;Características da população brasileira;(EF07GE04) Analisar a distribuição territorial da população brasileira, considerando a diversidade étnico-cultural (indígena, africana, europeia e asiática), assim como aspectos de renda, sexo e idade nas regiões brasileiras.
Geografia;7º;Mundo do trabalho;Produção, circulação e consumo de mercadorias;(EF07GE05) Analisar fatos e situações representativas das alterações ocorridas entre o período mercantilista e o advento do capitalismo.
Geografia;7º;Mundo do trabalho;Produção, circulação e consumo de mercadorias;(EF07GE06) Discutir em que medida a produção, a circulação e o consumo de mercadorias provocam impactos ambientais, assim como influem na distribuição de riquezas, em diferentes lugares.
Geografia;7º;Mundo do trabalho;Desigualdade social e o trabalho;(EF07GE07) Analisar a influência e o papel das redes de transporte e comunicação na configuração do território brasileiro.
Geografia;7º;Mundo do trabalho;Desigualdade social e o trabalho;(EF07GE08) Estabelecer relações entre os processos de industrialização e inovação tecnológica com as transformações socioeconômicas do território brasileiro.
Geografia;7º;Formas de representação e pensamento espacial;Mapas temáticos do Brasil;(EF07GE09) Interpretar e elaborar mapas temáticos e históricos, inclusive utilizando tecnologias digitais, com informações demográficas e econômicas do Brasil (cartogramas), identificando padrões espaciais, regionalizações e analogias espaciais.
Geografia;7º;Formas de representação e pensamento espacial;Mapas temáticos do Brasil;(EF07GE10) Elaborar e interpretar gráficos de barras, gráficos de setores e histogramas, com base em dados socioeconômicos das regiões brasileiras.
Geografia;7º;Natureza, ambientes e qualidade de vida;Biodiversidade brasileira;(EF07GE11) Caracterizar dinâmicas dos componentes físico-naturais no território nacional, bem como sua distribuição e biodiversidade (Florestas Tropicais, Cerrados, Caatingas, Campos Sulinos e Matas de Araucária).
Geografia;7º;Natureza, ambientes e qualidade de vida;Biodiversidade brasileira;(EF07GE12) Comparar unidades de conservação existentes no Município de residência e em outras localidades brasileiras, com base na organização do Sistema Nacional de Unidades de Conservação (SNUC).
Geografia;8º;O sujeito e seu lugar no mundo;Distribuição da população mundial e deslocamentos populacionais;(EF08GE01) Descrever as rotas de dispersão da população humana pelo planeta e os principais fluxos migratórios em diferentes períodos da história, discutindo os fatores históricos e condicionantes físico-naturais associados à distribuição da população humana pelos continentes.
Geografia;8º;O sujeito e seu lugar no mundo;Diversidade e dinâmica da população mundial e local;(EF08GE02) Relacionar fatos e situações representativas da história das famílias do Município em que se localiza a escola, considerando a diversidade e os fluxos migratórios da população mundial.
Geografia;8º;O sujeito e seu lugar no mundo;Diversidade e dinâmica da população mundial e local;(EF08GE03) Analisar aspectos representativos da dinâmica demográfica, considerando características da população (perfil etário, crescimento vegetativo e mobilidade espacial).
Geografia;8º;O sujeito e seu lugar no mundo;Diversidade e dinâmica da população mundial e local;(EF08GE04) Compreender os fluxos de migração na América Latina (movimentos voluntários e forçados, assim como fatores e áreas de expulsão e atração) e as principais políticas migratórias da região.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE05) Aplicar os conceitos de Estado, nação, território, governo e país para o entendimento de conflitos e tensões na contemporaneidade, com destaque para as situações geopolíticas na América e na África e suas múltiplas regionalizações a partir do pós-guerra.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE06) Analisar a atuação das organizações mundiais nos processos de integração cultural e econômica nos contextos americano e africano, reconhecendo, em seus lugares de vivência, marcas desses processos.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE07) Analisar os impactos geoeconômicos, geoestratégicos e geopolíticos da ascensão dos Estados Unidos da América no cenário internacional em sua posição de liderança global e na relação com a China e o Brasil.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE08) Analisar a situação do Brasil e de outros países da América Latina e da África, assim como da potência estadunidense na ordem mundial do pós-guerra.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE09) Analisar os padrões econômicos mundiais de produção, distribuição e intercâmbio dos produtos agrícolas e industrializados, tendo como referência os Estados Unidos da América e os países denominados de Brics (Brasil, Rússia, Índia, China e África do Sul).
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE10) Distinguir e analisar conflitos e ações dos movimentos sociais brasileiros, no campo e na cidade, comparando com outros movimentos sociais existentes nos países latino-americanos.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE11) Analisar áreas de conflito e tensões nas regiões de fronteira do continente latino-americano e o papel de organismos internacionais e regionais de cooperação nesses cenários.
Geografia;8º;Conexões e escalas;Corporações e organismos internacionais e do Brasil na ordem econômica mundial;(EF08GE12) Compreender os objetivos e analisar a importância dos organismos de integração do território americano (Mercosul, OEA, OEI, Nafta, Unasul, Alba, Comunidade Andina, Aladi, entre outros).
Geografia;8º;Mundo do trabalho;Os diferentes contextos e os meios técnico e tecnológico na produção;(EF08GE13) Analisar a influência do desenvolvimento científico e tecnológico na caracterização dos tipos de trabalho e na economia dos espaços urbanos e rurais da América e da África.
Geografia;8º;Mundo do trabalho;Os diferentes contextos e os meios técnico e tecnológico na produção;(EF08GE14) Analisar os processos de desconcentração, descentralização e recentralização das atividades econômicas a partir do capital estadunidense e chinês em diferentes regiões no mundo, com destaque para o Brasil.
Geografia;8º;Mundo do trabalho;Transformações do espaço na sociedade urbano-industrial na América Latina;(EF08GE15) Analisar a importância dos principais recursos hídricos da America Latina (Aquífero Guarani, Bacias do rio da Prata, do Amazonas e do Orinoco, sistemas de nuvens na Amazônia e nos Andes, entre outros) e discutir os desafios relacionados à gestão e comercialização da água.
Geografia;8º;Mundo do trabalho;Transformações do espaço na sociedade urbano-industrial na América Latina;(EF08GE16) Analisar as principais problemáticas comuns às grandes cidades latino-americanas, particularmente aquelas relacionadas à distribuição, estrutura e dinâmica da população e às condições de vida e trabalho.
Geografia;8º;Mundo do trabalho;Transformações do espaço na sociedade urbano-industrial na América Latina;(EF08GE17) Analisar a segregação socioespacial em ambientes urbanos da América Latina, com atenção especial ao estudo de favelas, alagados e zona de riscos.
Geografia;8º;Formas de representação e pensamento espacial;Cartografia: anamorfose, croquis e mapas temáticos da América e África;(EF08GE18) Elaborar mapas ou outras formas de representação cartográfica para analisar as redes e as dinâmicas urbanas e rurais, ordenamento territorial, contextos culturais, modo de vida e usos e ocupação de solos da África e América.
Geografia;8º;Formas de representação e pensamento espacial;Cartografia: anamorfose, croquis e mapas temáticos da América e África;(EF08GE19) Interpretar cartogramas, mapas esquemáticos (croquis) e anamorfoses geográficas com informações geográficas acerca da África e América.
Geografia;8º;Natureza, ambientes e qualidade de vida;Identidades e interculturalidades regionais: Estados Unidos da América, América espanhola e portuguesa e África;(EF08GE20) Analisar características de países e grupos de países da América e da África no que se refere aos aspectos populacionais, urbanos, políticos e econômicos, e discutir as desigualdades sociais e econômicas e as pressões sobre a natureza e suas riquezas (sua apropriação e valoração na produção e circulação), o que resulta na espoliação desses povos.
Geografia;8º;Natureza, ambientes e qualidade de vida;Identidades e interculturalidades regionais: Estados Unidos da América, América espanhola e portuguesa e África;(EF08GE21) Analisar o papel ambiental e territorial da Antártica no contexto geopolítico, sua relevância para os países da América do Sul e seu valor como área destinada à pesquisa e à compreensão do ambiente global.
Geografia;8º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na América Latina;(EF08GE22) Identificar os principais recursos naturais dos países da América Latina, analisando seu uso para a produção de matéria-prima e energia e sua relevância para a cooperação entre os países do Mercosul.
Geografia;8º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na América Latina;(EF08GE23) Identificar paisagens da América Latina e associá-las, por meio da cartografia, aos diferentes povos da região, com base em aspectos da geomorfologia, da biogeografia e da climatologia.
Geografia;8º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na América Latina;"(EF08GE24) Analisar as principais características produtivas dos países latino-americanos (como exploração mineral na Venezuela; agricultura de alta especialização e exploração mineira no Chile; circuito da carne nos pampas argentinos e no Brasil; circuito da cana-de-açúcar em Cuba; polígono industrial do sudeste brasileiro e plantações de soja no centro-oeste; maquiladoras mexicanas, entre outros)."
Geografia;9º;O sujeito e seu lugar no mundo;A hegemonia europeia na economia, na política e na cultura;(EF09GE01) Analisar criticamente de que forma a hegemonia europeia foi exercida em várias regiões do planeta, notadamente em situações de conflito, intervenções militares e/ou influência cultural em diferentes tempos e lugares.
Geografia;9º;O sujeito e seu lugar no mundo;Corporações e organismos internacionais;(EF09GE02) Analisar a atuação das corporações internacionais e das organizações econômicas mundiais na vida da população em relação ao consumo, à cultura e à mobilidade.
Geografia;9º;O sujeito e seu lugar no mundo;As manifestações culturais na formação populacional;(EF09GE03) Identificar diferentes manifestações culturais de minorias étnicas como forma de compreender a multiplicidade cultural na escala mundial, defendendo o princípio do respeito às diferenças.
Geografia;9º;O sujeito e seu lugar no mundo;As manifestações culturais na formação populacional;(EF09GE04) Relacionar diferenças de paisagens aos modos de viver de diferentes povos na Europa, Ásia e Oceania, valorizando identidades e interculturalidades regionais.
Geografia;9º;Conexões e escalas;Integração mundial e suas interpretações: globalização e mundialização;(EF09GE05) Analisar fatos e situações para compreender a integração mundial (econômica, política e cultural), comparando as diferentes interpretações: globalização e mundialização.
Geografia;9º;Conexões e escalas;A divisão do mundo em Ocidente e Oriente;(EF09GE06) Associar o critério de divisão do mundo em Ocidente e Oriente com o Sistema Colonial implantado pelas potências europeias.
Geografia;9º;Conexões e escalas;Intercâmbios históricos e culturais entre Europa, Ásia e Oceania;(EF09GE07) Analisar os componentes físico-naturais da Eurásia e os determinantes histórico-geográficos de sua divisão em Europa e Ásia.
Geografia;9º;Conexões e escalas;Intercâmbios históricos e culturais entre Europa, Ásia e Oceania;(EF09GE08) Analisar transformações territoriais, considerando o movimento de fronteiras, tensões, conflitos e múltiplas regionalidades na Europa, na Ásia e na Oceania.
Geografia;9º;Conexões e escalas;Intercâmbios históricos e culturais entre Europa, Ásia e Oceania;(EF09GE09) Analisar características de países e grupos de países europeus, asiáticos e da Oceania em seus aspectos populacionais, urbanos, políticos e econômicos, e discutir suas desigualdades sociais e econômicas e pressões sobre seus ambientes físico-naturais.
Geografia;9º;Mundo do trabalho;Transformações do espaço na sociedade urbano-industrial;(EF09GE10) Analisar os impactos do processo de industrialização na produção e circulação de produtos e culturas na Europa, na Ásia e na Oceania.
Geografia;9º;Mundo do trabalho;Transformações do espaço na sociedade urbano-industrial;(EF09GE11) Relacionar as mudanças técnicas e científicas decorrentes do processo de industrialização com as transformações no trabalho em diferentes regiões do mundo e suas consequências no Brasil.
Geografia;9º;Mundo do trabalho;Cadeias industriais e inovação no uso dos recursos naturais e matérias-primas;(EF09GE12) Relacionar o processo de urbanização às transformações da produção agropecuária, à expansão do desemprego estrutural e ao papel crescente do capital financeiro em diferentes países, com destaque para o Brasil.
Geografia;9º;Mundo do trabalho;Cadeias industriais e inovação no uso dos recursos naturais e matérias-primas;(EF09GE13) Analisar a importância da produção agropecuária na sociedade urbano-industrial ante o problema da desigualdade mundial de acesso aos recursos alimentares e à matéria-prima.
Geografia;9º;Formas de representação e pensamento espacial;Leitura e elaboração de mapas temáticos, croquis e outras formas de representação para analisar informações geográficas;(EF09GE14) Elaborar e interpretar gráficos de barras e de setores, mapas temáticos e esquemáticos (croquis) e anamorfoses geográficas para analisar, sintetizar e apresentar dados e informações sobre diversidade, diferenças e desigualdades sociopolíticas e geopolíticas mundiais.
Geografia;9º;Formas de representação e pensamento espacial;Leitura e elaboração de mapas temáticos, croquis e outras formas de representação para analisar informações geográficas;(EF09GE15) Comparar e classificar diferentes regiões do mundo com base em informações populacionais, econômicas e socioambientais representadas em mapas temáticos e com diferentes projeções cartográficas.
Geografia;9º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania;(EF09GE16) Identificar e comparar diferentes domínios morfoclimáticos da Europa, da Ásia e da Oceania.
Geografia;9º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania;(EF09GE17) Explicar as características físico-naturais e a forma de ocupação e usos da terra em diferentes regiões da Europa, da Ásia e da Oceania.
Geografia;9º;Natureza, ambientes e qualidade de vida;Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania;(EF09GE18) Identificar e analisar as cadeias industriais e de inovação e as consequências dos usos de recursos naturais e das diferentes fontes de energia (tais como termoelétrica, hidrelétrica, eólica e nuclear) em diferentes países.
